uid;iid;tag;rating1;rating2
3151;1;Friedlich;3;3
3151;1;Hell;3;3
3151;1;Wald;2;2
3151;1;Mosaik;2;2
3151;2;Bunt;2;2
3151;2;Paris;2;2
3151;2;Ölfarben;1;2
3151;2;romantisch;3;3
3151;2;Licht;2;2
3151;4;Bunt;2;2
3151;4;Abend;2;2
3151;4;Schiff;2;2
3151;4;Ölfarben;1;2
3151;4;harmonisch;3;3
3151;5;Moor;2;2
3151;5;Wald;2;2
3151;5;Grell;2;2
3151;6;wand;2;2
3151;6;kunst;2;2
3151;6;veraltet;2;2
3151;6;indisch;1;2
3151;6;schmutzig;2;3
3151;7;Grün;2;2
3151;7;Herbst;2;2
3151;7;unrealistisch;2;3
3151;8;Regen;2;2
3151;8;Schimmel;2;2
3151;8;Fenster;2;2
3151;8;Trüb;3;3
3151;9;herbst;2;2
3151;9;französisch;2;2
3151;9;bunt;3;2
3151;9;schön;3;3
3151;9;kunst;1;2
3151;10;kalt;3;3
3151;10;schön;3;3
3151;10;winter;2;2
3151;10;romantisch;3;3
3151;11;kindlich;3;1
3151;11;nostalgisch;3;3
3151;12;bunt;3;2
3151;12;chinesisch;2;2
3151;12;düster;3;3
3151;13;dämmerung;2;2
3151;13;silhouette;2;2
3151;13;staubig;2;2
3151;14;eisig;2;3
3151;14;kalt;3;3
3151;14;eintönig;3;3
3151;15;paris;2;2
3151;15;ölfarbe;1;2
3151;15;kunst;1;2
3151;15;winter;2;2
3151;15;bunt;3;2
3151;15;kalt;3;3
3151;16;kontrast;2;2
3151;16;blume;2;2
3151;16;beruhigend;3;3
3151;17;schön;3;3
3151;17;kunstvoll;2;3
3151;17;dämmerung;2;2
3151;17;sonnenuntergang;2;2
3151;18;trüb;3;3
3151;18;schmutzig;2;2
3151;18;düster;3;3
3151;18;dreckig;2;2
3201;1;Frühling;2;2
3201;1;sonne;2;2
3201;1;sommer;2;2
3201;2;freude;3;3
3201;2;gelassenheit;3;3
3201;2;geborgenheit;3;3
3201;2;ungewissheit;3;3
3201;2;zeitlosigkeit;3;3
3201;5;gemütlichkeit;3;3
3201;5;wärme;3;3
3201;5;entspannung;3;3
3201;13;leere;3;3
3201;13;erwartungsvoll;3;3
3201;14;unruhe;3;3
3201;14;ungewissheit;3;3
3201;14;rein;2;1
3201;14;klinisch;2;2
3201;17;wärme;3;3
3201;17;geborgenheit;3;3
3201;17;ruhe;3;3
3201;17;romantik;3;3
3201;17;fernweh;3;3
3201;18;ungewissheit;3;3
3211;1;Sushirolle;1;2
3211;1;fröhlich;3;3
3211;1;kränklich;1;3
3211;1;belebt;3;3
3211;1;diesig;3;3
3211;1;schemenhaft;2;3
3211;2;regennass;2;2
3211;2;entspannt;3;3
3211;2;wohlig;3;3
3211;2;distanziert;3;3
3211;2;müde;3;3
3211;2;dumpf;3;3
3211;2;abendlich;3;3
3211;2;atmospherisch;3;3
3211;4;abendlich;3;3
3211;4;sonnig;2;2
3211;4;entspannt;3;3
3211;4;warm;3;3
3211;4;heimig;3;3
3211;4;schläfrig;3;3
3211;5;unruhig;3;3
3211;5;verunsichernd;3;3
3211;5;versetörrend;3;3
3211;5;beängstigend;3;3
3211;5;schön;2;2
3211;5;interessant;3;3
3211;5;langweilig;3;3
3211;5;unangenehm;3;3
3211;5;verwirrend;2;2
3211;6;pflanzlich;2;2
3211;6;interessant;3;3
3211;6;spannend;3;3
3211;6;unangenehm;3;3
3211;6;fremd;3;3
3211;6;bizarr;3;3
3211;7;bizarr;3;3
3211;7;interessant;3;3
3211;7;verstörend;3;3
3211;7;unattraktiv;2;3
3211;7;belanglos;2;3
3211;7;unschön;2;3
3211;7;verwirrend;3;3
3211;8;öde;3;3
3211;8;farbenfroh;2;2
3211;8;beänstigend;3;3
3211;8;schwammig;3;2
3211;8;unruhig;3;3
3211;8;verunsichernd;3;3
3211;9;nass;2;2
3211;9;geborgen;3;3
3211;9;abendlich;3;3
3211;9;entspannt;3;3
3211;9;heimig;3;3
3211;9;froh;3;3
3211;9;schläfrig;3;3
3211;9;ruhig;3;3
3211;9;frei;3;3
3211;9;gelassen;3;3
3211;10;romantisch;3;3
3211;10;langweilig;3;3
3211;10;abendlich;3;3
3211;10;nass;2;2
3211;10;einsam;3;3
3211;10;befremdlich;3;3
3211;10;unangenehm;3;3
3211;11;erfreuend;3;3
3211;11;ruhig;3;3
3211;11;schön;2;2
3211;11;interessant;3;3
3211;11;mittelmäßig;2;2
3211;12;farbenfroh;2;2
3211;12;mitreißend;1;1
3211;12;unterhaltsam;3;2
3211;12;spannend;3;3
3211;12;modern;2;2
3211;12;interessant;3;3
3211;12;schön;3;3
3211;12;beruhigend;3;3
3211;12;entspannend;3;3
3211;13;hitzig;3;3
3211;13;einsam;3;3
3211;13;öde;2;3
3211;13;wärmend;2;3
3211;13;geborgen;3;3
3211;13;angenehm;3;3
3211;13;entspannend;3;3
3211;13;schön;2;2
3211;15;abendlich;3;3
3211;15;nass;2;2
3211;15;trübe;3;3
3211;15;entspannt;3;3
3211;15;heimig;3;3
3211;15;geborgen;3;2
3211;16;klischeehaft;2;2
3211;16;langweilig;3;3
3211;16;ermüdend;3;3
3211;16;nichts-sagend;2;2
3211;16;leer;2;2
3211;16;uninteressant;3;3
3211;17;schön;3;3
3211;17;farbenfroh;2;2
3211;17;erheiternd;3;3
3211;17;beschwingend;3;3
3211;17;lebhaft;3;3
3211;17;belebend;3;3
3211;17;beruhigend;3;3
3211;17;entspannend;3;3
3211;17;offen;2;2
3211;17;freimütig;3;3
3211;17;geborgen;3;3
3211;18;eklig;3;3
3211;18;bizarr;3;3
3211;18;diesig;3;3
3211;18;unheimlich;3;3
3211;18;seltsam;3;3
3211;18;dumpf;3;3
3211;18;fremdartig;3;3
3211;18;distanziert;2;1
3211;18;ungeheur;3;3
3261;1;wald;2;2
3261;1;ruhig;3;3
3271;1;Chaos;3;3
3271;1;Verauf;1;2
3271;1;unruhig;3;3
3271;2;regen;2;2
3271;2;spaziergang;2;2
3271;2;ruhe;3;3
3271;2;shirm;2;2
3271;4;hafen;2;2
3271;4;abend;2;2
3271;4;sonnenuntergang;2;2
3271;4;friedilch;3;3
3271;4;rot;2;2
3271;4;angenehm;3;3
3271;4;abendstimmung;3;3
3271;4;abgelegen;3;2
3271;4;schiff;2;2
3271;5;ES;1;1
3271;5;boot;2;2
3271;5;herbst;2;2
3271;5;fluss;2;2
3271;5;verlauf;2;2
3271;6;chaos;3;3
3271;6;unruhig;3;3
3271;6;organisch;2;2
3271;7;Adam&Eva;1;1
3271;7;bibel;1;2
3271;7;Zweifaltigkeit;2;2
3271;7;liebe;3;3
3271;8;japanischerBaum;1;1
3271;8;Hilfe;1;2
3271;8;unruhig;3;3
3271;8;chaos;3;3
3271;9;regen;2;2
3271;9;spaziergang;2;2
3271;9;liebe;3;3
3271;9;einheit;3;2
3271;9;laterne;2;2
3271;9;blätter;2;2
3271;10;spaziergang;2;2
3271;10;liebe;3;3
3271;10;herbst;2;2
3271;11;meer;2;2
3271;11;stadt;2;2
3271;11;hafenstadt;2;2
3271;11;insel;2;2
3271;11;gemeinschaft;2;2
3271;12;japan;2;2
3271;12;friedlich;3;3
3271;12;ruhe;3;3
3271;13;wüste;2;2
3271;13;unbehagen;3;3
3271;13;allein;3;3
3271;13;weite;2;2
3271;14;chaos;3;3
3271;14;systemlos;2;2
3271;14;farblos;2;2
3271;14;leblos;2;3
3271;14;menschenleer;3;2
3271;15;spaziergang;2;2
3271;15;allein;3;3
3271;15;ruhe;3;3
3271;15;regen;2;2
3271;15;nacht;2;2
3271;16;simpel;2;2
3271;16;pflanze;2;2
3271;16;rot;2;2
3271;16;einfachheit;3;3
3271;17;friedlich;3;3
3271;17;abend;2;2
3271;17;meer;2;2
3271;17;schiffe;2;2
3271;17;allein;3;3
3271;17;ruhe;3;3
3271;18;spieglung;2;2
3271;18;wald;2;2
3271;18;ungwissheit;3;3
3331;1;unklar;3;3
3331;1;sehr;1;1
3331;1;störend;3;3
3331;2;wintermood;3;1
3331;2;ruhiges;3;3
3331;2;Gefühl;2;3
3331;2;gemütlich;3;3
3331;2;sehr;1;1
3331;2;angenehm;2;2
3361;1;alt;2;3
3361;1;gelblich;2;2
3361;1;antik;2;2
3361;2;paralleln;2;2
3361;2;liebe;3;3
3361;2;hass;3;3
3361;2;glück;3;3
3361;2;pech;2;3
3361;2;froh;3;3
3361;2;traurig;3;3
3361;11;kindheit;3;3
3361;11;jung;1;1
3361;11;meer;2;2
3361;11;kalt;3;3
3361;11;windig;2;2
3361;18;herbst;2;2
3361;18;verlaufen;2;2
3491;1;aufgeregt;3;3
3491;2;entspannt;3;3
3491;2;harmonisch;3;3
3491;2;romantisch;3;3
3491;4;harmonisch;3;3
3491;4;warm;3;3
3491;4;entspannt;3;3
3491;4;sanft;2;3
3491;5;augeruht;3;3
3491;5;nachdenklich;3;3
3491;6;ekel;3;3
3491;6;chaotisch;3;3
3491;7;froh;3;3
3491;7;entspannt;3;3
3491;8;morbide;3;3
3491;8;traurig;3;3
3491;8;düster;3;3
3491;9;romantisch;3;3
3491;9;warm;3;3
3491;10;melancholisch;3;3
3491;10;ungewiss;2;3
3491;11;kalt;3;3
3491;11;chaotisch;3;3
3491;12;träge;3;3
3491;12;verloren;2;3
3491;13;harmonisch;3;3
3491;13;warm;3;3
3491;14;modern;2;2
3491;14;kalt;3;3
3491;14;einsam;3;3
3491;15;romantisch;3;3
3491;15;einsam;3;3
3491;16;unangenhm;3;3
3491;17;entspannt;3;3
3491;17;harmonisch;3;3
3491;17;ausgeruht;3;3
3491;17;heiter;3;3
3491;18;ekel;2;2
3491;18;verrückt;3;3
3581;1;Grün;1;1
3581;1;Gelb;2;2
3581;1;Palme;2;2
3581;1;Regenwald;2;2
3581;1;Tropenwetter;2;2
3581;2;Romantik;3;3
3581;2;Park;2;2
3581;2;Regen;2;2
3581;2;Spaziergang;2;2
3581;2;Paar;2;2
3581;2;Spieglung;2;2
3581;2;Liebe;3;3
3581;4;Sonnenuntergang;2;2
3581;4;Wasser;2;2
3581;4;Meer;2;2
3581;4;Segelschiff;2;2
3581;4;Steg;2;2
3581;4;Himmel;2;2
3581;4;Farbenspiel;2;2
3581;4;orange;2;2
3581;4;blau;2;2
3581;4;rot;2;2
3581;4;Romantik;3;3
3581;4;reisen;2;2
3581;4;Wind;2;2
3581;5;Wald;2;2
3581;5;grün;2;2
3581;5;rot;2;2
3581;5;Moos;2;2
3581;5;Natur;2;2
3581;5;Flora;2;2
3581;5;Bäume;2;2
3581;5;verschwommen;2;2
3581;6;Kreise;2;2
3581;6;Farben;1;1
3581;6;Orange;2;2
3581;6;Grün;2;2
3581;6;Zelle;2;2
3581;6;klein;2;2
3581;6;groß;2;2
3581;6;Mandala;2;2
3581;6;Mikroskop;2;2
3581;6;Biologie;2;2
3581;7;Entspannung;3;3
3581;7;Paar;2;2
3581;7;grün;2;2
3581;7;Natur;2;2
3581;8;Schmetterlinge;2;2
3581;8;grün;2;2
3581;8;pastell;2;2
3581;8;grau;2;2
3581;8;weiß;2;1
3581;8;Linien;2;2
3581;8;entspannt;3;3
3581;9;Herbstvibes;3;3
3581;9;Spaziergang;2;2
3581;9;Paar;2;2
3581;9;Liebe;3;3
3581;9;Entspannung;3;3
3581;9;Farben;2;2
3581;9;Blätter;2;2
3581;10;Romantik;3;3
3581;10;Laub;2;2
3581;10;Blätter;2;2
3581;10;Herbst;2;2
3581;10;Paar;2;2
3581;10;Liebe;3;3
3581;10;Spaziergang;2;2
3581;10;Natur;2;2
3581;10;Bäume;2;2
3581;10;Farben;2;2
3581;10;rot;1;1
3581;10;orange;2;2
3581;10;Mann;2;2
3581;10;Frau;2;2
3581;11;verloren;3;3
3581;11;traurig;3;3
3581;11;Flut;2;2
3581;11;Häuser;2;2
3581;12;Frau;2;2
3581;12;Asiatisch;2;2
3581;12;Farben;2;2
3581;12;traurig;3;3
3581;13;Fatamorgana;2;2
3581;13;Wüste;2;2
3581;13;heiß;3;3
3581;13;sand;2;2
3581;13;Sonne;2;2
3581;14;Bar;2;2
3581;14;Flaschen;2;2
3581;14;Getränke;2;2
3581;14;Sorten;1;2
3581;14;Alkohol;2;2
3581;14;grau;2;2
3581;14;Etiketten;2;2
3581;14;trinken;2;2
3581;14;Abend;1;2
3581;15;Regen;2;2
3581;15;traurig;3;3
3581;15;kalt;3;3
3581;15;dunkel;3;3
3581;15;Laternen;2;2
3581;16;Natur;2;2
3581;16;bedrohlich;3;3
3581;16;Pflanzen;2;2
3581;17;Sonnenuntergang;2;2
3581;17;Meer;2;2
3581;17;Segelschiffe;2;2
3581;17;reisen;2;2
3581;17;blau;2;2
3581;17;Himmel;2;2
3581;17;Wasser;2;2
3581;17;Spieglung;2;2
3581;17;rot;2;2
3581;17;orange;2;2
3581;17;Sonne;2;2
3581;17;Romantik;3;3
3581;17;drei;2;2
3581;18;Bäume;2;2
3581;18;orange;2;2
3581;18;grün;2;2
3581;18;nichtsaussagend;2;2
3581;18;Natur;2;2
3591;1;gruselig;3;3
3591;2;melancholisch;3;3
3591;2;vertraut;3;3
3591;12;traurig;3;3
3661;1;rechteck;2;2
3661;1;bunt;2;2
3661;1;geometrie;2;2
3661;2;bunt;2;2
3661;2;regen;2;2
3661;2;alleine;3;3
3671;1;erleuchtend;2;2
3671;1;vertikal;2;2
3671;1;kubistisch;2;2
3671;1;verschachtelt;2;2
3671;1;antik;2;2
3671;1;mythologisch;2;3
3671;1;fantastisch;3;3
3671;1;darksouls2esk;1;1
3671;1;feurig;2;3
3671;2;somber;1;1
3671;2;romantisch;3;3
3671;2;bunt;2;2
3671;2;Nouvelle Vague;1;1
3671;2;Gaslamp Fantasy;1;1
3671;4;maritim;3;3
3671;4;niederländisch;2;2
3671;4;nordseehaft;2;2
3671;4;ruhig;3;3
3671;4;schön;3;3
3671;4;entspannend;3;3
3671;4;geerdet;3;3
3671;4;heimelig;3;3
3671;4;romantisch;3;3
3671;5;nostalgisch;3;3
3671;5;liminal;3;3
3671;5;sommerlich;3;3
3671;5;abendlich;3;2
3671;5;morgendlich;3;3
3671;5;kindlich;3;3
3671;5;Zwischen;2;2
3671;5;Rusty Lake Hotel;1;1
3671;5;und;1;1
3671;5;Night of the Rabbit;1;1
3671;6;botanisch;2;2
3671;6;zellular;2;2
3671;6;mikroskopisch;2;2
3671;6;rund;2;2
3671;6;fraktal;2;2
3671;6;mosaik;2;2
3671;6;utopisch;3;3
3671;6;solar-punk;1;1
3671;6;chlorophyll;2;2
3671;6;grün;2;2
3671;6;hell;3;3
3671;6;natürlich;2;2
3671;6;art nouveau;1;1
3671;6;repetition;2;2
3671;6;struktur;2;2
3671;6;stabil;3;3
3671;6;freundlich;3;3
3671;6;optimistisch;3;3
3671;6;netzwerk;2;2
3671;6;solidarisch;2;3
3671;6;verbunden;3;3
3671;6;egalitär;3;3
3671;7;Erster;1;1
3671;7;Gedanke;1;2
3671;7;so;1;1
3671;7;fuck;1;1
3671;7;wieder;1;1
3671;7;ein;1;1
3671;7;Fromsoftware;1;1
3671;7;Giftsumpf;1;1
3671;7;dann;1;1
3671;7;auf;1;1
3671;7;den;1;1
3671;7;zweiten;1;1
3671;7;blick;1;1
3671;7;doch;1;1
3671;7;sehr;1;1
3671;7;romantisch;3;3
3671;7;sommerlich;3;3
3671;7;und;1;1
3671;7;schon;2;2
3671;7;cute;1;1
3671;8;befleckt;2;2
3671;8;verlassen;3;3
3671;8;zerfallen;3;3
3671;8;vergessen;3;3
3671;8;alt;2;1
3671;8;medizinisch;2;2
3671;8;elitär;2;3
3671;8;royal;2;3
3671;8;viktorianisch;2;2
3671;9;romantisch;3;3
3671;9;herbstlich;3;3
3671;9;ruhig;3;3
3671;9;urban;2;3
3671;9;gemütlich;3;3
3671;9;geborgen;3;3
3671;10;herbstlich;3;3
3671;10;cineastisch;2;3
3671;10;hyggelig;1;1
3671;10;schwermütig;3;3
3671;10;hunde;1;1
3671;10;alt;1;3
3671;10;schmerzgel-werbung;1;1
3671;10;sport;2;1
3671;10;park;2;2
3671;10;stadt;1;1
3671;11;maritim;2;3
3671;11;nordisch;2;2
3671;11;dörflisch;2;2
3671;11;simpel;3;2
3671;11;freundlich;3;3
3671;11;kindlich;3;1
3671;11;einfach;2;2
3671;12;bunt;3;2
3671;12;kreativ;1;1
3671;12;fantasievoll;3;3
3671;12;verträumt;3;3
3671;12;asiatisch;2;2
3671;12;reflektiert;3;3
3671;12;introspektion;3;3
3671;12;neurodivergent;3;3
3671;12;ruhig;3;3
3671;13;Mediterran;2;2
3671;13;heiß;3;3
3671;13;staubig;2;2
3671;13;aufbruch;2;3
3671;13;sonnig;2;2
3671;13;einsam;3;3
3671;13;dune;2;2
3671;14;technisch;2;2
3671;14;futuristisch;2;2
3671;14;verblassend;2;3
3671;14;roboterhaft;2;2
3671;14;kalt;3;3
3671;14;starr;3;3
3671;14;zersplittert;2;3
3671;14;verchromt;2;2
3671;15;gloomy;1;1
3671;15;mysteriös;3;3
3671;15;verträumt;3;3
3671;15;urban;2;3
3671;15;nächtlich;3;3
3671;15;noir;2;1
3671;15;gemütlich;3;3
3671;16;asiatisch;1;1
3671;16;botanisch;2;2
3671;16;mysteriös;3;3
3671;16;aufstrebend;3;3
3671;16;stark;3;3
3671;16;grindhouse cinema;1;1
3671;16;cealid;1;1
3671;16;sexuell;1;3
3671;17;schwermütig;3;3
3671;17;yearning;1;1
3671;17;einsam;3;3
3671;17;hoffnungsvoll;3;3
3671;17;Unrast;2;3
3671;17;erwartungsvoll;3;3
3671;17;nachdenklich;3;3
3671;17;aufbruch;2;2
3671;17;ungewiss;3;3
3671;18;nebelig;2;2
3671;18;herbtlisch;3;3
3671;18;alt;1;1
3671;18;vergilbt;3;2
3671;18;zerfallend;2;3
3671;18;gifitg;2;3
3671;18;ruhig;3;3
3671;18;müde;3;2
3671;18;surreal;3;3
3671;18;verträumt;3;3
3701;1;Weihnachten;2;2
3701;1;Licht;2;2
3701;1;Geschenke;2;2
3701;1;Tannenbaum;2;2
3701;1;Wihnachtsbaum;2;2
3701;1;Feier;2;2
3701;1;Gemeinschaft;2;3
3701;2;Herbst;2;2
3701;2;Allee;2;2
3701;2;Wasser;2;2
3701;2;Regen;2;2
3701;2;gleichgültig;3;3
3701;2;gedrückt;3;3
3701;4;Hafen;2;2
3701;4;Meer;2;2
3701;4;Ruhe;3;3
3701;4;Sonnenuntergang;2;2
3701;4;warm;3;3
3701;4;windig;2;1
3701;4;Segelboot;2;2
3701;4;Abenteuer;2;2
3701;4;Vorbereitung;1;2
3701;4;Dämmerung;2;2
3701;4;erwartungsvoll;3;3
3701;4;gespannt;3;3
3701;4;ungewiss;3;3
3701;5;Fluss;2;2
3701;5;Wald;2;2
3701;5;Nebel;2;2
3701;5;Kunst;2;2
3701;5;Boot;2;2
3701;5;versteckt;2;2
3701;5;verborgen;2;2
3701;5;einsam;3;3
3701;5;still;3;3
3701;6;Optimistisch;3;3
3701;6;farbenfroh;2;2
3701;6;Muster;2;2
3701;6;Kunst;2;2
3701;6;Chamäleon;1;2
3701;6;trocken;2;2
3701;6;warm;3;3
3701;7;grün;2;2
3701;7;versteckt;2;2
3701;7;beobachtet;2;3
3701;7;vertieft;3;3
3701;8;farbig;2;2
3701;8;Winter;2;2
3701;8;Schnee;2;2
3701;8;hoffnungsvoll;3;3
3701;8;optmistisch;3;3
3701;8;verhangen;3;2
3701;8;unklar;2;3
3701;8;vielseitig;2;2
3701;8;Lichtblick;2;3
3701;8;ausgefallen;2;3
3701;9;Regen;2;2
3701;9;Herbst;2;2
3701;9;Allee;2;2
3701;9;Weg;2;2
3701;9;nass;2;2
3701;9;kühl;3;3
3701;9;bedrückend;3;3
3701;9;farbig;2;2
3701;10;Herbst;2;2
3701;10;Wald;2;2
3701;10;Weg;2;2
3701;10;Blätter;2;2
3701;10;zwei;2;2
3701;10;Nebel;2;2
3701;10;bunt;3;2
3701;10;ENde;2;1
3701;10;nachdenklich;3;3
3701;10;vertieft;3;3
3701;10;still;3;3
3701;10;unklar;2;3
3701;10;nass;2;2
3701;11;Winter;2;2
3701;11;Skandinavien;2;2
3701;11;bunt;2;2
3701;11;Wasser;2;2
3701;11;frisch;2;3
3701;11;Fisch;2;2
3701;11;blau;2;2
3701;11;Kontrast;2;2
3701;11;verschlafen;3;3
3701;11;Introvertiert;2;2
3701;12;farbenfroh;2;2
3701;12;zufrieden;3;3
3701;12;nachdenklich;3;3
3701;12;ruhig;3;3
3701;12;entspannt;3;3
3701;12;depressiv;3;3
3701;12;zurückgezogen;3;3
3701;12;einsam;3;3
3701;12;gelangweilt;3;3
3701;12;weggetreten;3;3
3701;13;unklar;2;2
3701;13;Traum;3;3
3701;13;ungreifbar;2;3
3701;13;verschwunden;2;2
3701;13;verschollen;2;2
3701;13;wüste;2;2
3701;13;kahl;2;3
3701;13;eben;2;2
3701;13;einsam;3;3
3701;13;still;3;3
3701;13;durstig;2;2
3701;13;durchhalten;2;3
3701;13;Teufelskreis;2;2
3701;13;vergänlich;2;3
3701;13;betrogen;3;3
3701;14;Nebel;2;2
3701;14;unklar;2;2
3701;14;Büro;2;2
3701;14;verschwommen;2;2
3701;14;kurzsichtig;2;2
3701;14;verschleiert;2;3
3701;14;farblos;2;2
3701;14;leer;2;2
3701;15;Licht;2;2
3701;15;Weg;2;2
3701;15;Regen;2;2
3701;15;Herbst;2;2
3701;15;Nacht;2;2
3701;15;Abend;2;2
3701;15;WInd;1;2
3701;15;Nebel;2;2
3701;15;düster;3;3
3701;15;einsam;3;3
3701;15;versunken;2;3
3701;15;trostlos;3;3
3701;15;nass;2;2
3701;15;zerflossen;2;3
3701;15;perspektivlos;3;3
3701;16;Pflanze;2;2
3701;16;Wachstum;2;2
3701;16;Kontrast;2;2
3701;16;farblos;2;2
3701;16;bedrückend;3;3
3701;16;nachdenklich;3;3
3701;16;still;3;2
3701;16;Beunruhigt;3;3
3701;16;unklar;2;2
3701;16;perspektivlos;2;3
3701;17;Segelboot;2;2
3701;17;Abenteuer;2;2
3701;17;Sonne;2;2
3701;17;Wind;2;2
3701;17;Meer;2;2
3701;17;ruhig;3;3
3701;17;Reise;2;2
3701;17;farbig;2;2
3701;17;farbenfroh;2;2
3701;17;zielsicher;3;3
3701;17;hoffnungsvoll;3;3
3701;17;bewegt;3;3
3701;17;ergriffen;3;3
3701;18;Herbst;2;2
3701;18;spiegelung;2;2
3701;18;Symmetrie;2;2
3701;18;unklar;2;2
3701;18;bedrückend;3;3
3721;1;harmonisch;3;3
3721;1;sonnig;2;3
3721;2;regnerisch;3;3
3721;2;Zweisamkeit;3;3
3721;2;Gefühl;2;3
3721;2;Nachtspaziergang;2;2
3721;4;erleichtert;3;3
3721;4;entspannt;3;3
3721;4;gedankenvoll;2;3
3721;4;vertieft;3;3
3721;4;geistesabwesend;3;3
3721;5;undurchsichtig;2;2
3721;5;finster;3;3
3721;5;schattig;2;3
3721;5;melancholisch;3;3
3721;6;natürlich;2;2
3721;6;leuchtend;3;3
3721;6;unaufdringlich;2;3
3721;6;wirr;3;3
3721;6;geordnet;2;2
3721;7;träumerisch;3;3
3721;7;lieblich;3;2
3721;7;Zweisamkeit;3;3
3721;7;herbstlich;3;3
3721;7;nachdenklich;3;3
3721;7;vertraut;3;3
3721;8;bewegt;3;3
3721;8;heiter;3;3
3721;8;strahlend;3;2
3721;9;herbstlich;3;3
3721;9;regnerisch;3;3
3721;9;verträumt;3;3
3721;9;verliebt;3;3
3721;9;ausgeglichen;3;3
3721;9;entspannt;3;3
3721;9;verlassen;3;3
3721;10;träumerisch;3;3
3721;11;erfrischend;3;3
3721;11;fröhlich;3;3
3721;11;schwungvoll;3;3
3721;11;leichtlebig;3;3
3721;12;entspannt;3;3
3721;12;gelassen;2;3
3721;12;traurig;3;3
3721;12;Sehnsucht;3;3
3721;13;heiß;3;3
3721;13;verlassen;3;3
3721;13;Landschaft;2;2
3721;13;ruhig;3;3
3721;13;linear;2;2
3721;13;friedlich;3;3
3721;14;trist;3;3
3721;14;kühl;3;3
3721;14;geometrisch;2;2
3721;14;fokussierend;3;3
3721;15;warm;3;3
3721;15;regnerisch;3;3
3721;15;allein;3;3
3721;15;nachdenklich;3;3
3721;15;gedankenverloren;3;3
3721;15;versunken;2;3
3721;16;einfach;2;2
3721;16;kontraste;2;2
3721;16;mediterran;2;2
3721;17;bunt;2;2
3721;17;einsam;3;3
3721;17;verlassen;3;3
3721;17;ausdrucksstark;2;3
3721;17;unbekannt;2;2
3721;18;ausgeglichen;3;3
3721;18;freundlich;3;3
3721;18;wild;3;3
3751;1;kompliziert;2;3
3751;1;verwischen;2;2
3751;2;angenehm;2;2
3751;2;Frühling;2;2
3751;4;Einzigartig;2;2
3751;4;Anfang;2;2
3751;5;Mut;3;3
3751;5;wagend;3;3
3751;6;Vertraut;3;3
3751;6;rätsel;2;3
3751;7;freundlich;3;3
3751;8;fin;1;1
3751;8;Anfang;1;2
3751;9;Frühling;3;2
3751;9;chemie;2;2
3751;9;....;1;1
3751;10;Schutz;2;2
3751;11;zusammen;2;2
3751;11;Einsamkeit;3;3
3751;11;traurig;3;3
3751;12;inspirierend;3;3
3751;12;gefährlich;3;3
3751;13;prüfung;1;2
3751;13;text;1;1
3751;13;übertreffen;2;2
3751;13;tranzendieren;2;2
3751;14;erforschen;2;3
3751;14;suchen;1;3
3751;14;experiment;2;2
3751;15;Geschmack;2;1
3751;15;Neutral;3;2
3751;15;Abenteuer;2;3
3751;16;unsicherheit;3;3
3751;16;risiko;3;3
3751;17;fahigkeit;2;1
3751;17;selbstsicher;3;3
3751;18;neugier;3;3
3761;1;düster;3;3
3761;1;bedrohlich;3;2
3761;1;verlassen;3;3
3761;1;glänzend;2;3
3761;1;mystisch;2;2
3761;1;gemeinnissvoll;2;3
3761;2;romantisch;3;3
3761;2;verliebt;3;3
3761;2;glücklich;3;3
3761;2;fabspiel;2;2
3761;2;Großstadtvibes;2;1
3761;2;Parisvibes;2;1
3761;2;warm;3;3
3761;4;romantisch;3;3
3761;4;Sonnenuntergang;2;2
3761;4;warm;3;3
3761;4;urlaub;2;2
3761;4;Meer;2;2
3761;4;Freiheit;3;3
3761;4;unbeschwerheit;3;3
3761;4;farbenspiel;2;2
3761;5;kühler;3;3
3761;5;wärmer;3;3
3761;5;satt;2;2
3761;5;strahlend;2;3
3761;6;farbenfroh;2;2
3761;6;beruhigend;3;3
3761;6;kühler;3;3
3761;6;sanft;3;3
3761;7;satt;2;2
3761;7;emotionslos;3;3
3761;8;schön;2;2
3761;8;zart;3;3
3761;8;weich;2;3
3761;8;fröhlich;3;3
3761;8;zurückhaltend;2;2
3761;8;sanft;3;3
3761;8;Frühling;2;2
3761;8;blühen;2;3
3761;9;herbst;2;2
3761;9;kuschelig;3;3
3761;9;kälter;3;3
3761;9;verliebt;3;3
3761;9;Wärme;3;3
3761;9;romantisch;3;3
3761;9;farbspiel;2;2
3761;10;romantisch;3;3
3761;10;warm;3;3
3761;10;kühl;3;3
3761;10;Herbst;2;2
3761;10;kuschelig;3;3
3761;10;natur;2;2
3761;10;luft;2;2
3761;10;bedrohlich;3;3
3761;10;gehalten;1;3
3761;11;plump;2;2
3761;11;kühl;3;3
3761;11;schlicht;2;3
3761;11;zurückhaltend;3;3
3761;11;satt;2;2
3761;12;farbenspiel;2;2
3761;12;sanft;3;3
3761;12;fantasievoll;3;3
3761;12;warm;3;3
3761;12;zurückhaltend;3;3
3761;13;verwirrend;3;3
3761;13;bedrückend;3;3
3761;13;präsent;2;3
3761;13;vorpreschend;3;3
3761;14;kühl;3;3
3761;14;clean;2;2
3761;14;abstrakt;2;2
3761;14;beruhigend;3;3
3761;14;zurückhaltend;1;1
3761;14;modern;2;2
3761;15;Großstadt;2;2
